행정동,도로명주소,지번주소,위도,경도,데이터기준일자
신정7동,서울특별시 양천구 목동남로4길 30-10,서울특별시 양천구 신정동 175-12,37.5078085,126.867819,2025-06-30
신정7동,서울특별시 양천구 중앙로14나길 29,서울특별시 양천구 신정동 177-4,37.5055266,126.8657947,2025-06-30
신정7동,서울특별시 양천구 중앙로14나길 44,서울특별시 양천구 신정동 177-70,37.5053213,126.8665165,2025-06-30
신정7동,서울특별시 양천구 목동남로2길 57,서울특별시 양천구 신정동 181-1,37.5060223,126.8637528,2025-06-30
신정7동,서울특별시 양천구 목동남로2길 50-5,서울특별시 양천구 신정동 190-2,37.5060223,126.8637528,2025-06-30
신정7동,서울특별시 양천구 목동남로2길 47,서울특별시 양천구 신정동 192-2,37.5060223,126.8637528,2025-06-30
신정7동,서울특별시 양천구 목동남로2길 25,서울특별시 양천구 신정동 202-32,37.5060223,126.8637528,2025-06-30
신정7동,서울특별시 양천구 목동남로2길 15,서울특별시 양천구 신정동 202-7,37.5060223,126.8637528,2025-06-30
신정7동,서울특별시 양천구 목동남로 68-8,서울특별시 양천구 신정동 209-24,37.5095561,126.8695714,2025-06-30
신정7동,서울특별시 양천구 목동남로4길 6-11,서울특별시 양천구 신정동 337-7,37.5078085,126.867819,2025-06-30
